URL,Name,Submittor(s),Submittor parties,VVD,PVV,CDA,D66,GroenLinks,SP,PvdA,ChristenUnie,PvdD,50PLUS,DENK,SGP,FvD,Krol,Van Kooten-Arissen
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24122&did=2020D50731,een haalbaarheidsonderzoek naar een ICE-station in Hengelo,"['Mustafa Amhaouch', 'Erik Ziengs']","['Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24124&did=2020D50733,lagere en beweegbare varianten bij vervanging van de Paddepoelsterbrug en de Gerrit Krolburg,"['Cem Laçin', 'Rutger Schonis', 'Suzanne Kröger', 'Eva van Esch', 'William Moorlag']","['Socialistische Partij', 'Democraten 66', 'GroenLinks', 'Partij voor de Dieren', 'Partij van de Arbeid']",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24130&did=2020D50739,inzetten op het realiseren van meer natuur en minder asfalt,"['Eva van Esch', 'Suzanne Kröger', 'Cem Laçin']","['Partij voor de Dieren', 'GroenLinks', 'Socialistische Partij']",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24121&did=2020D50730,een Deltaplan voor het Noorden,"['Mustafa Amhaouch', 'Rutger Schonis', 'Julius Terpstra', 'Erik Ziengs']","['Christen-Democratisch Appèl', 'Democraten 66', 'Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24127&did=2020D50736,geen bomenkap voor de werkzaamheden rondom A27/A12,"['Eva van Esch', 'Suzanne Kröger', 'Cem Laçin']","['Partij voor de Dieren', 'GroenLinks', 'Socialistische Partij']",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24126&did=2020D50735,verantwoordelijkheid nemen voor het niet binnen budget realiseren van de Ring Zuid in Groningen,['William Moorlag'],['Partij van de Arbeid'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24128&did=2020D50737,het tracébesluit A27/A12 Ring Utrecht alsnog voorleggen aan de Commissie voor de m.e.r.,"['Eva van Esch', 'Suzanne Kröger', 'Cem Laçin']","['Partij voor de Dieren', 'GroenLinks', 'Socialistische Partij']",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24131&did=2020D50740,zo snel mogelijk beginnen met de aanpak van knooppunt Hoevelaken,"['Chris Stoffer', 'Remco Dijkstra', 'Wytske Postma']","['Staatkundig Gereformeerde Partij', 'Volkspartij voor Vrijheid en Democratie', 'Christen-Democratisch Appèl']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24120&did=2020D50729,de verbinding Heerlen-Aken vóór 1 april 2021,"['Mustafa Amhaouch', 'Cem Laçin']","['Christen-Democratisch Appèl', 'Socialistische Partij']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24116&did=2020D50725,veiligere N-wegen en de rol van vergevingsgezinde infrastructuur,"['Wytske Postma', 'Remco Dijkstra', 'Chris Stoffer', 'Rutger Schonis', 'William Moorlag']","['Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie', 'Staatkundig Gereformeerde Partij', 'Democraten 66', 'Partij van de Arbeid']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24119&did=2020D50728,een pilot met het breed beschikbaar maken van mobiliteitshubs in Gelderland,['Wytske Postma'],['Christen-Democratisch Appèl'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24118&did=2020D50727,in kaart brengen van toekomstige geluidsbelasting bij uitbreidingsplannen rond Den Haag,"['Wytske Postma', 'Rutger Schonis']","['Christen-Democratisch Appèl', 'Democraten 66']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24114&did=2020D50723,structurele verandering van ons mobiliteitsgedrag door thuiswerken,['Suzanne Kröger'],['GroenLinks'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24112&did=2020D50721,een eenduidig rekenmodel voor alle emissies die tot stikstofdepositie leiden,['Suzanne Kröger'],['GroenLinks'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24111&did=2020D50720,de realisatie van het project Zuidasdok,['Remco Dijkstra'],['Volkspartij voor Vrijheid en Democratie'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24113&did=2020D50722,alleen gebruikmaken van het SRM-2-gedeelte van het stikstofregistratiesysteem,['Suzanne Kröger'],['GroenLinks'],0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24115&did=2020D50724,geen uitvoering geven aan het voorliggende tracébesluit voor de A27,"['Suzanne Kröger', 'Cem Laçin', 'William Moorlag', 'Eva van Esch']","['GroenLinks', 'Socialistische Partij', 'Partij van de Arbeid', 'Partij voor de Dieren']",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24110&did=2020D50719,een hippere naam voor huidige en nieuwe bruggen,['Remco Dijkstra'],['Volkspartij voor Vrijheid en Democratie'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24108&did=2020D50717,de A12 knooppunt Gouwe-Oudenrijn op de kaart houden en verder uitwerken,"['Remco Dijkstra', 'Roy van Aalst', 'Wytske Postma', 'Chris Stoffer']","['Volkspartij voor Vrijheid en Democratie', 'Partij voor de Vrijheid', 'Christen-Democratisch Appèl', 'Staatkundig Gereformeerde Partij']",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24109&did=2020D50718,versterken van de bereikbaarheid van Utrecht Science Park,"['Remco Dijkstra', 'Erik Ziengs']","['Volkspartij voor Vrijheid en Democratie', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24028&did=2020D50522,een zelfbewoningsplicht,"['Paul Smeulders', 'Sandra Beckerman']","['GroenLinks', 'Socialistische Partij']",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24027&did=2020D50520,aanvullende maatregelen om leegstand te bestrijden,"['Sandra Beckerman', 'Paul Smeulders']","['Socialistische Partij', 'GroenLinks']",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24132&did=2020D50741,voorkomen dat etnisch profileren een rol speelt bij de beoordeling van een vog-aanvraag,['Niels van den Berge'],['GroenLinks'],1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24100&did=2020D50689,het wetsvoorstel opnieuw voor advies voorleggen aan de Afdeling advisering van de Raad van State en aan de Autoriteit Persoonsgegevens,"['Michiel van Nispen', 'Kathalijne Buitenweg', 'Kees Verhoeven']","['Socialistische Partij', 'GroenLinks', 'Democraten 66']",0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24101&did=2020D50690,de verplichting om discriminatie en andere mensenrechtenschendingen te voorkomen,"['Michiel van Nispen', 'Kathalijne Buitenweg']","['Socialistische Partij', 'GroenLinks']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23846&did=2020D50156,binnen FAST middelen alloceren voor 100% publieke onderzoeken,"['Henk van Gerven', 'Joba van den Berg']","['Socialistische Partij', 'Christen-Democratisch Appèl']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23843&did=2020D50153,"samenwerkingsafspraken tussen beroepsgroepen, brancheverenigingen en stelselpartijen binnen de ouderenzorg",['René Peters'],['Christen-Democratisch Appèl'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23837&did=2020D50147,45 extra opleidingsplaatsen voor gz-psychologen,['Wim-Jan Renkema'],['GroenLinks'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23708&did=2020D49937,betrokkenheid bij de ontwikkeling van het Main Ground Combat System,['Chris Stoffer'],['Staatkundig Gereformeerde Partij'],1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23828&did=2020D50138,geen vermindering van uren op de indicatie wegens medisch-specialistische handelingen door ouders,"['Fleur Agema', 'John Kerstens']","['Partij voor de Vrijheid', 'Partij van de Arbeid']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23842&did=2020D50152,regelingen voor kinderen die hun ouders willen helpen binnen de volkshuisvesting,"['René Peters', 'Julius Terpstra']","['Christen-Democratisch Appèl', 'Christen-Democratisch Appèl']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23832&did=2020D50142,een plan van aanpak om te komen tot een brede langetermijnvisie op de ouderenzorg,"['Antoinette Laan-Geselschap', 'Vera Bergkamp']","['Volkspartij voor Vrijheid en Democratie', 'Democraten 66']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23797&did=2020D50107,een evaluatie van het Zorginstituut,['Fleur Agema'],['Partij voor de Vrijheid'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23830&did=2020D50140,analyseren wat nodig is om het project Regie op registers te versnellen,"['Hayke Veldman', 'Joba van den Berg']","['Volkspartij voor Vrijheid en Democratie', 'Christen-Democratisch Appèl']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23643&did=2020D49838,het verhogen van de nalevingsgraad voor het bedrijfsleven ten aanzien van energiebesparende maatregelen,['William Moorlag'],['Partij van de Arbeid'],0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23642&did=2020D49837,alternatieven voor de hinderlijke verlichting op windturbines,['William Moorlag'],['Partij van de Arbeid'],1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23639&did=2020D49834,de reële totale CO2-uitstoot,['Lammert van Raan'],['Partij voor de Dieren'],0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23641&did=2020D49836,geen nieuwe subsidies voor houtige biomassa,['Lammert van Raan'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23640&did=2020D49835,de nationale CO2-heffing meenemen bij de subsidieprijs,['Lammert van Raan'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23638&did=2020D49833,een moratorium op hout afkomstig uit Estland en Letland,['Lammert van Raan'],['Partij voor de Dieren'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23629&did=2020D49824,een goede oplossing voor medewerkers van de Onyx-kolencentrale,['Sandra Beckerman'],['Socialistische Partij'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23636&did=2020D49831,demonstratieprojecten met waterstof,"['Agnes Mulder', 'Mark Harbers']","['Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23631&did=2020D49826,alvast rekening houden met een grotere opgave voor windenergie op zee,"['Tom van der Lee', 'Suzanne Kröger']","['GroenLinks', 'GroenLinks']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23630&did=2020D49825,de samenhang tussen de duurzame opwek van stroom en de elektrificatie van de industrie in beeld brengen,"['Tom van der Lee', 'Suzanne Kröger']","['GroenLinks', 'GroenLinks']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23632&did=2020D49827,een routekaart aquathermie,"['Tom van der Lee', 'Suzanne Kröger']","['GroenLinks', 'GroenLinks']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23635&did=2020D49830,de ontwikkeling van de stadswijk van de toekomst in polder Rijnenburg,['Matthijs Sienot'],['Democraten 66'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23637&did=2020D49832,knelpunten bij het verzekeren van zon-op-dakprojecten,"['Agnes Mulder', 'Mark Harbers', 'William Moorlag']","['Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie', 'Partij van de Arbeid']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23633&did=2020D49828,het systeem van Garanties van Oorsprong,"['Matthijs Sienot', 'Carla Dik-Faber']","['Democraten 66', 'ChristenUnie']",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23782&did=2020D50087,het effect van de inhaalhuurverhoging op de huurders monitoren,['Julius Terpstra'],['Christen-Democratisch Appèl'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23778&did=2020D50083,oplossingen in kaart brengen voor een onbedoeld effect van de indexering van de inkomensgrenzen,['Roelof Bisschop'],['Staatkundig Gereformeerde Partij'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23776&did=2020D50081,het aanpassen van het woningverdeelsysteem ten gunste van lage middeninkomens,['Jessica van Eijs'],['Democraten 66'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23774&did=2020D50079,de capaciteit van de Huurcommissie uitbreiden,['Sandra Beckerman'],['Socialistische Partij'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23777&did=2020D50082,het aanpassen van de systematiek van indexering,"['Paul Smeulders', 'Henk Nijboer', 'Sandra Beckerman']","['GroenLinks', 'Partij van de Arbeid', 'Socialistische Partij']",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23775&did=2020D50080,de vrije toewijzingsruimte voor corporaties,['Jessica van Eijs'],['Democraten 66'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23773&did=2020D50078,een Nibud-onderzoek naar de financiële positie van huurders in de sociale en vrije sector,['Sandra Beckerman'],['Socialistische Partij'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23858&did=2020D50168,het strafbaar stellen van homogenezings- of conversietherapie,"['Vera Bergkamp', 'Zohair El Yassini', 'Kirsten van den Hul', 'Nevin Özütok']","['Democraten 66', 'Volkspartij voor Vrijheid en Democratie', 'Partij van de Arbeid', 'GroenLinks']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23860&did=2020D50170,het continueren van de tweejaarlijkse screening op borstkanker,"['Lilianne Ploumen', 'Léonie Sazias', 'Chris Jansen', 'Corinne Ellemeet', 'Henk van Gerven', 'Antje Diertens', 'Hayke Veldman', 'Eva van Esch', 'Kees van der Staaij', 'Joba van den Berg', 'Tunahan Kuzu', 'Carla Dik-Faber', 'Fleur Agema']","['Partij van de Arbeid', '50PLUS', 'Partij voor de Vrijheid', 'GroenLinks', 'Socialistische Partij', 'Democraten 66', 'Volkspartij voor Vrijheid en Democratie', 'Partij voor de Dieren', 'Staatkundig Gereformeerde Partij', 'Christen-Democratisch Appèl', 'DENK', 'ChristenUnie', 'Partij voor de Vrijheid']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23868&did=2020D50178,het op korte termijn aanstellen van een bemiddelaar om tot een oplossing te komen voor de intensieve kindzorg,"['John Kerstens', 'Fleur Agema']","['Partij van de Arbeid', 'Partij voor de Vrijheid']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23859&did=2020D50169,onafhankelijk onderzoek naar effectievere bestuurlijke regio-indelingen,"['Vera Bergkamp', 'Rens Raemakers', 'Joba van den Berg']","['Democraten 66', 'Democraten 66', 'Christen-Democratisch Appèl']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23870&did=2020D50180,"in alle uitingen aandacht besteden aan een ""gewoon sterfbed"" en de mogelijkheden van palliatieve zorg","['Carla Dik-Faber', 'Harry van der Molen']","['ChristenUnie', 'Christen-Democratisch Appèl']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23852&did=2020D50162,het basispakket,['Henk van Gerven'],['Socialistische Partij'],0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23865&did=2020D50175,een plan voor werk in de zorg voor mensen die werkloos worden vanwege de coronacrisis,['John Kerstens'],['Partij van de Arbeid'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23871&did=2020D50181,het verlagen van de drempels voor publieke inspraak bij het Zorginstituut,['Carla Dik-Faber'],['ChristenUnie'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23881&did=2020D50191,cultuursensitieve zorg eindelijk omzetten in beleid,['Tunahan Kuzu'],['DENK'],0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23866&did=2020D50176,zorgen dat specialisten ouderengeneeskunde in de wijk aan de slag kunnen,"['John Kerstens', 'Corinne Ellemeet']","['Partij van de Arbeid', 'GroenLinks']",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23854&did=2020D50164,de financiële ondersteuning van het Expertisecentrum Euthanasie,"['Vera Bergkamp', 'Pia Dijkstra', 'Ockje Tellegen']","['Democraten 66', 'Democraten 66', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23841&did=2020D50151,dienstapotheken onder de reikwijdte van de AMvB acute zorg laten vallen,"['Joba van den Berg', 'Hayke Veldman']","['Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23848&did=2020D50158,het afschaffen van het eigen risico,['Henk van Gerven'],['Socialistische Partij'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23857&did=2020D50167,twintig extra plekken bij de huisartsenopleiding,"['Vera Bergkamp', 'Joba van den Berg', 'Carla Dik-Faber', 'Hayke Veldman']","['Democraten 66', 'Christen-Democratisch Appèl', 'ChristenUnie', 'Volkspartij voor Vrijheid en Democratie']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23882&did=2020D50192,een totaalverbod op consumptief lachgas,['Tunahan Kuzu'],['DENK'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23851&did=2020D50161,medisch noodzakelijke zorg opnemen in het basispakket,['Henk van Gerven'],['Socialistische Partij'],0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23840&did=2020D50149,ratificering van het facultatief protocol van het VN-Gehandicaptenverdrag,"['Joba van den Berg', 'Vera Bergkamp']","['Christen-Democratisch Appèl', 'Democraten 66']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23867&did=2020D50177,nog in deze kabinetsperiode het wetsvoorstel integere bedrijfsvoering in de zorg indienen,['John Kerstens'],['Partij van de Arbeid'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23863&did=2020D50173,gescheurde of lekkende borstimplantaten,['Lilianne Ploumen'],['Partij van de Arbeid'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23849&did=2020D50159,fysiotherapie in het basispakket,['Henk van Gerven'],['Socialistische Partij'],0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23873&did=2020D50183,in de toelatingsprocedure voor pesticiden standaard verplicht testen op chronische effecten van pesticiden opnemen,['Eva van Esch'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23883&did=2020D50193,het aantal uren van buurtsportcoaches voor ouderen uitbreiden,['Léonie Sazias'],['50PLUS'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23880&did=2020D50190,cultuursensitieve zorg beter inbedden in curricula,['Tunahan Kuzu'],['DENK'],0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23877&did=2020D50187,knelpunten op het gebied van de toegankelijkheid en financiering van palliatieve zorg,"['Kees van der Staaij', 'Carla Dik-Faber']","['Staatkundig Gereformeerde Partij', 'ChristenUnie']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z23847&did=2020D50157,alle medisch specialisten onderbrengen in loondienst,['Henk van Gerven'],['Socialistische Partij'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
